"alpha","FDR","power"
0.02,0,0
0.05,0,0.180790960451977
0.07,0,0.192090395480226
0.1,0,0.192090395480226
0.15,0.0666666666666667,0.31638418079096
0.2,0.078740157480315,0.330508474576271
0.25,0.082089552238806,0.347457627118644
0.3,0.0921052631578947,0.389830508474576
0.35,0.149171270718232,0.435028248587571
0.4,0.164102564102564,0.46045197740113
0.45,0.212962962962963,0.480225988700565
0.5,0.32089552238806,0.514124293785311
0.55,0.39937106918239,0.53954802259887
0.6,0.471698113207547,0.553672316384181
0.65,0.530952380952381,0.556497175141243
0.7,0.575107296137339,0.559322033898305
0.75,0.628252788104089,0.564971751412429
0.8,0.712871287128713,0.573446327683616
0.85,0.757931844888367,0.581920903954802
0.9,0.834302325581395,0.644067796610169
0.95,0.840224246671338,0.644067796610169
1,0.840224246671338,0.644067796610169
